step_length,position
1.3557007961332417,36.26909232085229
8.444726760604702,44.71381908145699
1.7447007269462211,46.45851980840321
3.816849211237082,50.275369019640294
1.3535118400645034,48.92185717957579
1.2044645291275249,47.71739265044826
3.1343061354685586,50.85169878591682
4.126598525893732,54.97829731181055
2.5880027645384853,57.56630007634904
3.2783872618982306,60.84468733824727
2.7700141413627524,58.07467319688452
2.9800973000033704,61.05477049688789
9.53226730255377,51.52250319433412
16.835151467371904,34.68735172696222
1.9393586789515318,36.626710405913755
1.0949896788345783,35.531720727079176
4.070371630934485,31.46134909614469
2.33075811542163,33.79210721156632
11.478395164796948,45.27050237636327
2.8419015443126048,48.112403920675874
1.1505839831568536,46.96181993751902
2.8553869920581776,44.10643294546084
1.7725952390069217,45.87902818446776
1.1220261791785766,44.75700200528918
1.3150176796322526,43.441984325656925
32.33142259843039,75.77340692408731
1.4961980536855368,77.26960497777284
1.294456444282491,78.56406142205533
1.559095703283977,77.00496571877136
7.903884716055599,84.90885043482696
2.9708145562419137,87.87966499106888
1.2186029618885996,89.09826795295749
1.0081625563153374,88.09010539664214
1.549641347687528,89.63974674432967
1.1625628840217683,90.80230962835144
7.904736067024427,98.70704569537587
1.1124760382746683,97.5945696571012
1.9822698761997337,99.57683953330094
2.766346419292841,102.34318595259379
17.637113331644862,84.70607262094893
1.3370666621670064,83.36900595878193
5.67335072346428,89.04235668224621
2.146136764224515,86.8962199180217
5.640766959844513,92.53698687786621
1.4306516903496105,91.1063351875166
1.3948250418013046,89.7115101457153
1.2875909933503604,90.99910113906566
2.840263478275503,88.15883766079016
1.9148257189219908,90.07366337971214
2.377570843488771,92.45123422320091
3.6068267706405934,96.05806099384151
3.1710965312686534,99.22915752511017
2.8442467979648414,102.07340432307501
4.050124574343307,98.02327974873171
1.0350366362620256,99.05831638499373
4.503882731098969,103.5621991160927
3.6708060739332873,99.89139304215941
1.5506328580610398,98.34076018409837
1.2709026000400605,97.06985758405831
2.0352413587290092,95.0346162253293
7.581383828654092,87.4532323966752
1.3853157106109575,86.06791668606425
4.1924665579727876,90.26038324403704
19.47356468498578,70.78681855905126
1.490072342354452,72.27689090140571
73.90438482220387,-1.627493920798159
1.062257098735396,-0.5652368220627628
1.037884986509714,0.4726481644469511
6.406471966104531,6.879120130551483
1.9067269919351315,8.785847122486615
1.83316888662995,6.952678235856665
7.093488790251475,14.04616702610814
11.881703627696652,2.1644633984114883
2.280234759887918,4.444698158299406
8.219878180078178,12.664576338377584
2.7468913311841776,15.411467669561763
1.651135054118953,13.76033261544281
1.275441657467144,12.484890957975665
3.9620645720803442,16.44695553005601
8.506951422640714,7.9400041074152945
14.438337061143528,22.378341168558823
1.3525756280212193,21.025765540537602
2.789325146678124,18.23644039385948
1.6708014654406351,19.907241859300115
5.539633923477725,14.36760793582239
1.2469673255783225,13.120640610244067
1.0607184747239673,12.0599221355201
1.4346402161030645,13.494562351623165
1.0732166612515839,14.567779012874748
1.6017610802809312,16.16954009315568
1.6288593884400342,17.798399481595713
1.1200677697466765,18.91846725134239
21.916291773162317,-2.997824521819929
1.3528051602668407,-4.35062968208677
3.3094030532248864,-1.0412266288618834
1.2222831848471971,-2.2635098137090806
1.6632390833669812,-3.926748897076062
1.0944409814489546,-5.021189878525016
1.1250663041734286,-3.8961235743515874
1.0112136425963492,-2.8849099317552382
5.029733807379628,-7.914643739134867
1.426544000025245,-6.488099739109622
1.9989709402478062,-4.489128798861815
2.384397542555053,-2.1047312563067617
1.1969935402189498,-0.907737716087812
18.786658603096285,17.878920887008473
1.7274465930429257,16.151474293965546
1.0782886805892817,17.229762974554827
1.1140966880270935,18.34385966258192
1.6426869823105157,16.701172680271405
1.1354069601730348,15.565765720098371
1.385867841927698,14.179897878170673
2.1029366490243415,16.282834527195014
1.0423701451323304,15.240464382062683
1.4317461088383587,16.67221049090104
4.806110639866768,11.866099851034273
1.0773687327073063,12.943468583741579
2.6388889441405983,10.30457963960098
1.0517651479015475,9.252814491699432
14.557535721061178,23.81035021276061
1.289424356077666,22.520925856682943
1.2777262178759174,21.243199638807027
2.974592414636998,24.217792053444025
9.577024047813945,14.64076800563008
24.233523165734713,-9.592755160104632
3.981768997500339,-13.574524157604971
5.627198014190854,-7.947326143414117
2.994706582604814,-10.942032726018931
1.2123208498099236,-9.729711876209008
3.2080157834673475,-12.937727659676355
1.1816128107140504,-11.756114848962305
2.6889820501290265,-14.445096899091332
2.153852020282147,-16.59894891937348
1.429842604307249,-18.02879152368073
2.034284712062225,-15.994506811618505
2.4651538939618782,-13.529352917656627
1.26076270150144,-12.268590216155188
1.5190464708723685,-13.787636687027556
1.5261193858790947,-15.313756072906651
1.1189879448940019,-16.43274401780065
1.3359538948374743,-17.768697912638125
2.7900560170245368,-20.55875392966266
3.303872763517126,-17.254881166145534
1.7752284479374887,-19.030109614083024
1.8220087799257056,-20.85211839400873
1.488634385268705,-19.363484008740027
3.2111178258216815,-22.574601834561708
1.501166709463482,-24.07576854402519
2.606917089511901,-21.468851454513292
1.8966923909529614,-19.57215906356033
1.8226309880539182,-17.74952807550641
17.694535977031535,-0.05499209847487663
8.54079165799525,-8.595783756470126
2.595938352621657,-5.99984540384847
3.29664481291261,-2.70320059093586
1.1594782486449515,-3.862678839580812
1.589633720586979,-2.2730451189938328
3.6791970407159074,-5.952242159709741
2.7815580082907556,-3.170684151418985
1.26708030018981,-4.437764451608795
22.328044431036144,17.890279979427348
1.0391255760564497,18.929405555483797
3.044582505590827,21.973988061074625
1.1012298751168939,20.872758185957732
11.673237615717003,9.199520570240729
1.0904377015362412,10.289958271776971
4.719297077743299,5.570661194033672
1.1985053754590727,4.3721558185745995
93.74056024123713,98.11271605981173
1.7826237207745765,96.33009233903715
3.235834316795514,93.09425802224163
2.6628292897881374,90.4314287324535
1.954027217652314,92.38545595010581
4.229272155741867,88.15618379436394
2.0959622283103196,86.06022156605363
15.496322036088472,101.5565436021421
1.0629477168967942,100.4935958852453
212.4837413568202,312.97733724206546
2.2883717783204234,315.2657090203859
1.3429105074417143,313.92279851294415
1.7977980416754664,315.72059655461965
3.4661687228377014,312.2544278317819
2.7096429720257893,314.9640708038077
8.06478222406406,323.0288530278718
9.735102889393243,313.2937501384785
2.574220467726363,310.71952967075214
4.827438232306909,305.8920914384452
1.9584938057805876,307.8505852442258
1.1218918474327486,306.72869339679306
1.7226892057793144,305.00600419101374
1.3418022584273956,306.3478064494411
7.1840852220937865,313.53189167153494
1.2572206402395185,314.78911231177443
3.5754729037771558,318.3645852155516
9.706670752157308,308.65791446339426
1.1432331743640178,307.51468128903025
2.584047416169792,304.9306338728605
13.57772509667013,318.5083589695306
1.6752995141836036,320.1836584837142
1.6358469657603243,321.81950544947455
1.9426299460682994,323.7621353955428
1.2286855421066996,322.53344985343614
1.197318958549655,323.7307688119858
22.35503308850012,346.08580190048593
11.033983741000633,357.11978564148654
1.8019101016064776,355.31787553988005
1.3819423480139503,353.9359331918661
3.8349612303238536,350.10097196154226
77.31550924164922,272.785462719893
8.734600398818344,281.5200631187114
1.6259356488283838,283.14599876753977
1.9391359356941331,285.0851347032339
2.9907205238040317,288.07585522703795
2.1187424711094978,285.95711275592845
1.382742261569596,287.33985501749805
1.3787155543000806,288.7185705717981
2.9538184048765883,285.76475216692154
32.884664601797894,252.88008756512363
1.2112758153668728,254.0913633804905
3.2844977485949247,257.3758611290854
13.800182664756807,243.5756784643286
1.012819346387495,242.56285911794112
1.730942615471385,244.2938017334125
3.8494765359101852,248.14327826932268
9.712494155437945,257.85577242476063
16.7332025413393,241.12256988342133
1.3965558283182937,239.72601405510304
1.0731387339681238,238.6528753211349
1.4068844342908575,240.05975975542574
2.245506451682288,242.30526620710802
1.3031450696095055,243.60841127671753
1.5363412896629136,242.07206998705462
4.132862664578214,246.20493265163284
1.0177281144287516,245.18720453720408
5.909373580317501,251.09657811752157
1.0213693033245586,250.07520881419703
2.605301408053861,252.6805102222509
1.0608312433900209,253.74134146564091
1.3771966010861774,255.1185380667271
1.793391781145574,253.32514628558152
8.804785729010572,262.1299320145921
1.2408822188090303,263.3708142334011
48.711450564429704,312.0822647978308
8.830292106886603,303.2519726909442
1.0824340012459415,302.1695386896983
1.008974483714681,303.17851317341297
1.1850484637763166,301.99346470963667
2.650217824951936,304.6436825345886
477.75576420217664,782.3994467367652
1.42645890687826,780.972987829887
4.045677840672501,776.9273099892145
1.087498915642097,778.0148089048565
4.765531888908096,782.7803407937646
7.3020197795986395,775.478321014166
9.179789467659376,784.6581104818254
9.495300136593805,775.1628103452316
5.183568552727538,769.979241792504
1.0884912686847261,771.0677330611887
2.279801764289045,768.7879312968997
1.5470318058127188,770.3349631027124
1.5975457094992256,768.7374173932133
9.333538375176701,778.0709557683899
8.628856404774385,786.6998121731643
3.220042359924152,789.9198545330885
1.2860352292541184,791.2058897623426
3.0115055174018672,788.1943842449408
1.3329981250318752,786.861386119909
4.412937731392468,791.2743238513015
1.213438894845272,792.4877627461467
3.266646123012747,789.221116623134
1.6084484969648696,790.8295651200989
1.0990985547203058,791.9286636748192
3.9752109276418413,795.903874602461
1.1353498271632385,797.0392244296243
71.7381687319948,868.7773931616191
1.9325871650560127,866.8448059965631
1.4263521709869693,868.2711581675501
1.220722199377577,869.4918803669277
2.0739858452816295,871.5658662122094
4.019324571718853,875.5851907839282
5.907347383891957,869.6778434000362
2.408587888414312,872.0864312884505
29.59659152913253,901.683022817583
4.719032246373093,906.4020550639561
1.195348035708704,907.5974030996648
25.434629088004115,933.032032187669
1.497571062396938,931.5344611252721
29.96352115838843,961.4979822836605
1.3637389783249545,962.8617212619854
1.6918987328054318,964.5536199947908
3.146161481278182,961.4074585135126
1.076465877926814,962.4839243914394
13.929699963371924,948.5542244280674
1.566153889603596,946.9880705384638
1.2960031182758245,945.692067420188
1.0625875228354178,944.6294798973526
1.025799631126316,945.6552795284789
1.0295821344436311,946.6848616629226
1.4642051809145549,945.220656482008
1.4407115029047908,946.6613679849129
2.774756570238437,949.4361245551513
9.875075861576404,959.3112004167277
3.230297609522232,956.0809028072055
2.975640132653621,953.1052626745518
1.7399213782106457,954.8451840527624
2.632729463655792,952.2124545891066
2.226931892468386,954.4393864815751
1.0551591110451122,955.4945455926202
1.3082886671187417,954.1862569255014
1.2959775674796794,952.8902793580218
1.0798894732875355,953.9701688313093
1.5800018971047782,952.3901669342044
1.061109099784908,951.3290578344196
4.50101961652589,946.8280382178937
4.663496206355694,951.4915344242494
1.113752249446179,952.6052866736956
1.0899943642413885,951.5152923094541
22.867870411940604,974.3831627213948
1.3684904053560591,973.0146723160387
2.022910173419301,970.9917621426195
1.849145482637885,969.1426166599815
3.5723881379125593,972.715004797894
2.819462148502229,975.5344669463963
9.860082077448148,965.6743848689481
1.2074523462314763,964.4669325227167
2.808374982057752,967.2753075047744
1.5368863848849528,965.7384211198895
2.043821961726623,967.7822430816161
63.08722925400385,904.6950138276122
1.7179838157991547,906.4129976434114
3.25130095451739,909.6642985979288
1.8968388439026245,907.7674597540262
1.2170583502445855,908.9845181042707
1.0198311432021563,907.9646869610685
4.757567195932648,903.2071197651359
1.10035093660103,902.1067688285349
1.216829992344931,900.8899388361899
2.4919062275092054,903.3818450636991
1.4527017505238453,901.9291433131752
1.8439458141396776,900.0851974990355
1.8696031249193328,901.9548006239548
1.0244539106385118,900.9303467133163
9.084287791085389,910.0146345044018
57.74074228998502,852.2738922144167
1.9829065186200756,854.2567987330368
1.5114340365676364,855.7682327696044
9.686553869399138,865.4547866390036
1.7094272801445827,867.1642139191482
2.6470594772965006,869.8112733964447
7.915804207491083,861.8954691889536
1.5384295079108634,860.3570396810427
6.860413490849858,867.2174531718925
3.1371006462434115,864.0803525256491
2.791031935235339,861.2893205904138
5.844982404140975,855.4443381862728
1.0147252432637328,856.4590634295365
1.452551657352971,857.9116150868895
1.253009801892591,859.1646248887821
1.3890767675029747,857.7755481212791
1.52533516982909,859.3008832911082
1.2936168058962882,860.5945000970045
1.8153026865263377,862.4098027835308
1.4232605532891796,860.9865422302416
1.7523228187423627,862.738865048984
1.9171346902088517,860.8217303587752
1.3113402575467006,859.5103901012285
2.6384932185428145,856.8718968826856
3.2407898763553744,860.112686759041
4.747975772136846,855.3647109869041
1.2581859367667971,856.622896923671
2.6966251474451584,859.3195220711161
3.94310939898539,855.3764126721308
1.0488152263900155,854.3275974457407
1.7688003842976188,856.0963978300383
2.5874347401702686,858.6838325702086
1.3466587003315988,857.337173869877
6.2869104210681686,851.0502634488089
3.6517314030462167,847.3985320457626
1.2089475801090201,848.6074796258716
1.8162793010210163,850.4237589268927
28.586412337895034,821.8373465889977
2.2208486842964557,819.6164979047012
4.145077039844359,815.4714208648568
11.868110187830208,827.339531052687
1.8092297949729788,829.14876084766
1.1019281398466605,828.0468327078133
1.2815691199912425,826.7652635878221
1.9412808907762131,828.7065444785983
1.7982277197361416,830.5047721983344
2.2506266659257763,832.7553988642602
3.738497283561958,829.0169015806982
4.573708615991777,833.59061019669
2.9043999210247793,836.4950101177149
17.467737205441512,853.9627473231563
37.15550214721366,816.8072451759427
3.6879990555965896,813.1192461203461
7.005205959823667,806.1140401605224
1.6738633382779349,804.4401768222446
1.1551552799777327,805.5953321022223
2.3202472740358893,807.9155793762582
13.333899097722565,821.2494784739807
1.1735294990545646,822.4230079730353
1.5497121650989643,820.8732958079363
2.713317140914283,823.5866129488505
1.7759004574018191,825.3625134062523
1.0550446732590257,826.4175580795113
63.76594310098555,762.6516149785258
2.1751181111936098,760.4764968673322
1.339280102939592,759.1372167643926
1.6450046467641388,757.4922121176285
1.0299025183036012,758.5221146359321
2.236879680157312,760.7589943160895
5.185451866532251,755.5735424495572
2.2413180953339085,757.8148605448911
4.414766030905287,762.2296265757964
1.9650177588396815,764.1946443346361
4.292279323682996,768.4869236583191
2.0279136054626674,770.5148372637818
2.780006480884434,767.7348307828973
6.838098907581768,774.5729296904791
80.80104626525198,693.7718834252271
1.7126936475335826,695.4845770727607
31.349372631284073,726.8339497040447
1.1185648039387914,725.715384900106
2.480646702815134,728.196031602921
2.0188448504339003,730.2148764533549
2.3699916869074378,727.8448847664475
6.340803681436775,721.5040810850107
1.6385987865448712,719.8654822984658
66.7819887192803,653.0834935791855
2.2123156268295974,650.8711779523559
4.314295834539409,655.1854737868953
2.4337272313566243,657.6192010182519
2.0898451912701903,655.5293558269817
1.7776853700499529,653.7516704569317
1.02467476317531,652.7269956937564
50.85184587539448,601.8751498183619
2.8341220974316093,604.7092719157936
15.799059600691526,588.9102123151021
57.05003951860287,645.9602518337049
4.7077369215432165,650.6679887552481
1.6147485745295442,649.0532401807185
1.8855067643290981,647.1677334163894
1.1048057058535488,648.272539122243
10.700492898287244,658.9730320205302
3.239820147987982,662.2128521685182
15.605005582424871,646.6078465860934
11.28071748675639,635.327129099337
1.0419049774780211,636.369034076815
5.840615303565928,642.2096493803809
1.1571591243228165,641.0524902560581
1.0794243980101896,642.1319146540684
3.1157562042394327,639.0161584498289
1.8379215694139863,640.8540800192429
4.833432557874996,645.6875125771179
26.332260626311523,672.0197732034294
1.7335824387285148,673.7533556421579
2.5187473819519877,676.2721030241099
1.003131331227751,677.2752343553377
1.2600539248678226,678.5352882802056
3.06877523073125,675.4665130494743
1.0125775652104978,674.4539354842639
2.8518255314213334,671.6021099528425
2.6983715250947844,674.3004814779373
1.1022020533280819,675.4026835312653
13.465531691782767,688.8682152230481
4.270005092595188,693.1382203156433
10.988714163487431,682.1495061521558
1.1808202719013052,683.3303264240571
4.068189247931746,687.3985156719889
1.5224289791877137,685.8760866928012
21.019236088992344,706.8953227817935
1.9435275637523621,704.9517952180412
2.6222578425853706,702.3295373754559
1.3851678871548765,703.7147052626108
1.9029155225196281,701.8117897400912
4.029995803883713,705.8417855439749
2.8949931552643844,708.7367786992393
1.0141032621528312,709.7508819613921
1.0364973642252904,708.7143845971668
1.8448052043332803,710.5591898015001
4.511741153228742,715.0709309547289
2.544564164498175,712.5263667902307
1.2220484466199024,711.3043183436108
5.069693759659846,706.234624583951
29.157730961392662,735.3923555453437
1.5074853952505967,733.8848701500931
1.9163482347413563,735.8012183848344
1.8027361827078368,737.6039545675422
1.4152507673923744,736.1887038001498
1.5301925311136706,734.6585112690361
1.4297995466048918,736.088310815641
1.2246446553085641,737.3129554709495
1.0616529907201495,736.2513024802294
1.4011211885431756,737.6524236687725
8.763563101041743,728.8888605677307
1.4748610543251186,727.4139995134055
1.309954885935781,728.7239543993413
4.7334497200700225,733.4574041194113
1.6776543494657579,731.7797497699455
4.184389620854079,727.5953601490914
3.196573752546281,730.7919339016378
3.1966730584821157,727.5952608431556
1.4390090167455676,729.0342698599012
2.349570558350774,726.6846993015504
18.23481968108195,708.4498796204684
3.888870261524256,712.3387498819927
3.3920611512214234,708.9466887307713
1.8318548387438662,707.1148338920274
3.211923173405784,710.3267570654332
2.081834004462193,712.4085910698954
1.1967363268239641,711.2118547430714
1.4256367836229284,712.6374915266944
1.1864034660194256,713.8238949927138
2.9865890848002747,710.8373059079136
1.106220376973345,709.7310855309402
1.0971516460497972,710.82823717699
1.2408833107695343,712.0691204877595
1.6094679920416552,713.6785884798012
1.1923033231121878,712.486285156689
3.713745279781573,716.2000304364706
2.168070109766648,714.0319603267039
166.37445281757843,880.4064131442824
30.379370871917054,910.7857840161995
2.048846489915812,912.8346305061153
1.8894889426147559,910.9451415635006
1.127196813954748,912.0723383774553
5.200876206095678,917.273214583551
34.000895104907286,951.2741096884582
1.9320760578449545,949.3420336306133
4.854962022773118,954.1969956533864
1.0211281752171038,953.1758674781693
1615.6574509782024,2568.8333184563717
1.1120217490569415,2567.7212967073147
4.535220842952021,2572.256517550267
1.0560130437451738,2573.312530594012
1.410124051517542,2571.9024065424946
1.4934444667156435,2573.39585100921
2.881678467668105,2570.514172541542
1.0688550782522335,2569.4453174632895
1.5676059092738017,2567.8777115540156
1.2744080512456328,2569.1521196052613
1.129163480125263,2568.0229561251363
5.388735028102444,2573.4116911532387
1.6177773359044747,2571.793913817334
1.10299699898584,2570.6909168183483
1.7736995018711252,2572.4646163202196
1.216412814872657,2571.248203505347
1.0011054563679114,2572.249308961715
1.1163332292952945,2571.1329757324197
3.3040599637072336,2574.437035696127
1.0017376907474453,2573.4352980053795
1.6116880739566033,2571.823609931423
2.0146583206235356,2573.8382682520464
1.3479374620797473,2575.186205714126
2.2363937654722443,2577.4225994795984
6.217713434635783,2583.640312914234
1.8699578392724954,2581.7703550749616
1.7991296808664847,2583.569484755828
1.1637501414799527,2584.7332348973077
1.880777995312385,2582.8524569019955
10.167037795828405,2572.685419106167
1.7914690448392563,2570.893950061328
2.072974277315409,2572.9669243386434
17.751102030546686,2555.215822308097
1.4912893398942688,2556.707111647991
1.046130053728045,2555.660981594263
8.17424408563572,2547.4867375086274
1.995962790066803,2549.482700298694
1.1536358332014198,2550.6363361318954
1.0917230439969314,2551.728059175892
1.9502122894114722,2549.777846886481
4.804384386344582,2554.5822312728255
1.0315269381071595,2555.6137582109327
1.075524727511078,2556.6892829384437
1.1181162965050193,2555.571166641939
1.1852414320153601,2556.7564080739544
2.7115531169452476,2559.4679611908996
1.0581190780029466,2560.5260802689027
6.7401597284591865,2567.266239997362
12.410052243562387,2554.8561877537995
147.89480088179207,2702.7509886355915
1.009844718619414,2703.7608333542107
1.2416787571528394,2705.0025121113636
2.0838737695839393,2702.9186383417796
1.072406810713785,2703.9910451524934
61.21643335374163,2642.7746117987517
28.678473434352295,2614.0961383643994
1.98120304392206,2612.1149353204773
7.373334231330872,2619.488269551808
7.942327655493686,2611.5459418963146
2.1279002399458973,2609.4180416563686
1.6303068644738916,2607.7877347918948
7.439467272231006,2615.227202064126
1.8193734968741775,2617.046575561
11.97316797315321,2629.019743534153
2.7482796932807414,2631.768023227434
1.9829010794580442,2629.785122147976
1.6487325621092057,2631.433854710085
1.4084158897562784,2630.025438820329
1.2467705471462152,2628.7786682731826
1.0106898372730038,2627.7679784359098
1.3642066866568985,2629.1321851225666
1.0184524344342611,2628.1137326881326
1.2844052107313895,2629.3981378988638
27.293409549820375,2656.691547448684
11.860905396614172,2668.5524528452984
11.068620236845806,2657.4838326084528
1.4923891075569473,2658.9762217160096
19.756407333030758,2678.7326290490405
3.1557584077650604,2675.5768706412755
1.045939744125358,2674.53093089715
1.2999948505646333,2673.2309360465856
2.948464860921166,2670.2824711856642
1.1938860254970034,2671.476357211161
1.1259196920827785,2670.3504375190782
4.181194728052386,2674.531632247131
1.0059849932795442,2673.5256472538513
1.0358993723355743,2674.561546626187
7.029132353594997,2681.590678979782
1.4185343484357733,2680.172144631346
14.72517058376051,2665.446974047585
4.653923664025448,2660.7930503835596
3.1550717770691814,2663.948122160629
1.5339267156225025,2665.482048876251
1.18801199589005,2666.670060872141
1.0806980971863942,2665.5893627749547
4.196844798921495,2661.392517976033
1.1107669028095624,2662.503284878843
1.2266469960776945,2661.276637882765
2.1544134795277876,2659.1222244032374
1.0402792396056437,2658.0819451636316
2.9433187802710195,2661.0252639439027
1.0695023665920114,2659.9557615773106
1.2266744567024617,2661.182436034013
1.085804859882103,2662.268240893895
10.345163467285483,2651.9230774266093
36.09112801923454,2615.831949407375
3.7243614715522204,2612.1075879358227
3.2375935036343284,2608.8699944321884
1.338018021963133,2610.2080124541517
3.094324681534009,2613.302337135686
3.2648040006754253,2610.0375331350106
4.178322647594039,2605.8592104874165
4.972580169989589,2610.831790657406
5.2543520873986065,2616.086142744805
1.0197974308073101,2615.0663453139978
3.241214287300239,2618.307559601298
2.658792808995132,2615.648766792303
7.861321812470498,2623.5100886047735
1.1343622468320806,2624.6444508516056
3.0744123249387005,2627.7188631765443
1.8968877283332424,2629.6157509048776
1.9264708119946057,2627.689280092883
1.176627175060474,2626.512652917823
4.233334611384903,2622.2793183064377
2.032437291523716,2620.246881014914
1.115289014922677,2621.3621700298368
1755.791169414902,865.5710006149347
2.5474999615810123,863.0235006533537
1.6682642751559453,864.6917649285097
26.07309041634946,838.6186745121602
6.4666705225825245,832.1520039895777
4.6906593684988085,836.8426633580765
1.0746600223142975,837.9173233803908
3.0778537242393753,840.9951771046302
